new_twitter_id	old_twitter_id	original_twitter_id	original_user_id
3320	20295	616391600122433536	177584156
3321	10545	618607339730522112	712383758
3322	1987	614752362838794241	551176355
2270	20201	615710663214698497	24810726
3441	20153	615478553195319296	28913772
3325	2522	614147173379391488	176187991
3326	1865	614126112860323840	2951585327
1702	2533	614148139491151873	176187991
3328	825	615540755919163392	1949759941
3329	10510	618379205596712960	3196941831
2845	2473	593265932769697792	2772418567
3331	10028	617585955667595264	3033470441
2272	140	588673926680727552	3027683998
2746	2302	617572008583258112	319991608
3334	1447	615558577743372288	1259548171
3335	2357	588669415505285120	1361824520
3336	423	615202772540096512	3244932869
3337	10516	618416167770812416	2378184751
3338	1627	616886729111437312	3342026337
3339	2765	615395521558089728	34055339
3340	20182	615634604289093636	1250393527
2847	2905	616434106541289472	324119016
3342	2536	614150004173873152	26071396
3343	1760	588711267742814208	2449650492
1288	1665	617330826057887744	509769573
3345	10829	618651159243304960	49285444
2274	509	615998522869964800	588441390
3346	176	592740319466237954	3201486555
3445	707	614685241924452352	2417189972
3348	901	615890918873411584	1703926747
3349	570	616580143822213121	550423777
3350	28	588469507913437184	3161153266
3351	11049	617385402631065600	2519041406
3352	2282	617331613601542144	15278752
3353	1295	614188980318306305	3252886586
3354	2129	616107164810256385	27587178
3355	2592	614250459826626560	78170242
3356	2776	615539045251203073	2303077585
3357	1530	616304415704772608	429341725
3358	1876	614209038474031104	1650388410
3359	1419	615273439646089216	40684243
3360	2067	615608645913411585	162114552
2835	10906	619155797960982528	132049786
3362	10355	619078928720769028	84408506
3363	10739	618164840188633088	347927563
3364	2063	615569744553472002	38445467
1549	2006	614893069448650752	22258499
3366	10894	619113906330578949	1370051250
2916	10376	619587916432445440	1733508668
3369	20283	616316511108501504	59380474
3370	955	618043216156340224	2663115926
3371	318	614440876669059072	37979031
3372	1056	588625327988936704	2534342832
2278	10443	617850614505172996	45861294
3374	2167	616317463022710784	23846387
2942	1365	614809328843943936	362576854
3376	10504	618277702525677570	146992589
3377	2183	616421494973984769	3354224537
3378	10128	618555063972306945	3308568165
2991	1026	588454999413391360	375278130
1696	471	615629096874311680	461072129
3381	2181	616399875882680320	3056142064
3213	10842	618787220707782656	91158484
3382	2814	615653468649357312	21324543
3383	182	592842984674238465	2811814127
3003	1851	593435252976156672	2485528477
3367	5	593500739311284224	385503897
3386	415	615097579269955584	3330290146
3387	2148	616270182613319680	22303562
3388	2629	614469599338360834	582294741
3389	162	592646578889953280	516573984
3390	2332	588502756488585216	2720677413
3391	10585	618903494049832960	173725035
3042	2283	617340972339343360	1506087619
1548	1559	616494509552054272	3038116383
3394	20585	618841379289042945	73621473
3395	10253	618537766062850048	70249254
1710	10312	618818833843773441	2993036154
3397	2166	616317459990216704	484514913
3398	10974	616569697970958336	137140274
3399	20181	615633550042206208	1202310276
3400	20410	617345074653847552	590180745
3089	1961	614590271964078080	3062055361
3092	2761	615326699820052480	16607017
3096	2429	592995971149074432	1057244852
3404	2584	614201516417617921	990372008
3405	1052	588553481784414208	44172057
3406	2066	615604238794797058	16187025
3407	1358	614707099688308736	21819264
2575	427	615222843559677952	36005781
3409	20053	614476084394917888	37129155
3410	2720	614919938201903108	16134203
3411	581	616701355193819137	2323947968
3412	408	615040335681560576	228147604
3413	1977	614637194964107264	3152299939
3414	2589	614225215921463296	14940452
3415	10896	619120716324147200	379385416
3225	10169	618974567785201664	3308732037
3416	2853	616058875473625088	1290203400
3417	10413	617493802605940736	922295340
3418	646	614302874827378688	314243234
1851	1022	588440900495245314	3097044714
3420	389	614859301224583168	22686311
3421	20409	617343174206472192	22933688
3422	10685	617739749420331008	134228450
3423	11044	617381965034049536	2519041406
2583	10669	619713365544300544	3368792476
3425	2422	592906857783656448	1057244852
2314	2802	615641924876144640	2295460021
3246	1462	615663143843463168	25429361
3428	1181	592946574352883712	212853504
3429	2504	593472619208380419	33051120
3442	1776	592652664896368640	18086787
3430	2428	592990440548347904	20852423
3281	1149	592796389232476160	310483874
1444	824	615540056086986752	426967017
3433	671	614463308024803329	349219338
3434	1245	593347751016005632	520344647
3435	20557	618582790422970368	241140071
3436	1173	592923352177582080	1657033226
3437	2573	614180278798565377	1720527314
3147	20407	617337922585374724	16579411
3439	410	615071763848937472	64722891
3440	10575	618827239283490816	2834166882
3324	2530	614147810276044801	176187991
3327	2236	616801427265032192	534489724
3456	10733	618126352013762560	1978031743
3443	486	615824291960107009	36023807
3444	20671	619622222056062977	380404913
3347	1950	614558677866053632	204355964
3446	2338	588514731637407746	230899742
3447	20285	616326658279215104	25919161
3458	20432	617437979909337092	2857253438
3448	1508	616127975801499648	509769573
3449	1970	614610416497356800	921437132
3459	10477	618095245847343104	375549185
2859	2591	614249288932044800	2399958906
3451	20699	619811698434789376	26517251
613	733	614922391496462336	29584150
214	20644	619204021119787008	1430129144
3454	10165	618962592170688512	2563726591
3455	2571	614176822469750784	230899742
1159	1003	618327264791408640	95064543
3457	1471	615774326294384640	763879189
2871	2111	616031875996516353	23636341
3450	735	614927463643222016	2329041289
